entry_id,field1,field2,field3,field4,field5,field6
107,2022-11-24 20:10:15.301442,5.360836782461935,999.9416960931329,43.61803912636952,0,0
108,2022-11-24 20:10:48.219902,5.996237760040417,999.888394324991,42.671161641508945,0,1
109,2022-11-24 20:11:21.133462,5.713394228641637,999.9033636647473,42.409274944070226,0,0
110,2022-11-24 20:11:53.980715,5.4451325554596615,999.8868361642184,43.65123983971886,0,1
111,2022-11-24 20:12:26.905757,5.252308377656296,999.9121134202853,44.44654084102621,0,0
112,2022-11-24 20:12:59.823830,4.958588548431503,999.9610877002212,44.97920808650968,0,0
113,2022-11-24 20:13:32.673237,5.184610535370693,999.9603501080398,44.05775058869435,0,0
114,2022-11-24 20:14:05.595598,5.522785557584525,999.9658665379418,44.08053923163626,1,1
115,2022-11-24 20:14:38.510798,5.678262741352896,999.9708280552112,43.17716599258893,0,0
116,2022-11-24 20:15:11.364297,4.366242238602855,1000.0010491637177,44.52068217243082,0,0
117,2022-11-24 20:15:44.276811,4.612386133239436,999.9653023026248,45.001672180033225,0,0
118,2022-11-24 20:16:17.193944,4.900029101706682,999.9651052208089,45.11647569436162,0,1
119,2022-11-24 20:16:50.047013,4.623913594220263,1000.0070766370561,44.76276267466231,0,0
120,2022-11-24 20:17:22.965651,4.797286731169785,999.959057894015,44.844841022078235,0,0
121,2022-11-24 20:17:55.883121,5.04628047228534,1000.0315217702278,44.35912003379974,0,0
122,2022-11-24 20:18:28.729385,5.8960043995896605,999.984377457111,43.768526852952675,0,0
123,2022-11-24 20:19:01.647363,5.547223907067901,999.9796920399581,43.72970784272809,0,1
124,2022-11-24 20:19:34.565578,5.31694643404746,999.95842895326,43.87319109280679,0,0
125,2022-11-24 20:20:07.411661,5.337611749622757,1000.010888887378,44.36792090767743,0,0
126,2022-11-24 20:20:40.328197,5.592327454889043,999.9796172807456,44.30993813017604,0,1
127,2022-11-24 20:21:13.244524,5.69865313005575,999.9446640540206,44.186421321856834,0,0
128,2022-11-24 20:21:46.092059,4.751449057696149,999.9857003637358,44.46974995229025,0,0
129,2022-11-24 20:22:19.015877,5.867228380678325,999.8963870738219,43.1532137956643,0,0
130,2022-11-24 20:22:51.933916,5.530709870068536,999.9300764901038,43.21815975436961,0,0
131,2022-11-24 20:23:24.781564,5.106035200856062,999.9284197086439,43.63916088807724,0,1
132,2022-11-24 20:23:57.698085,5.102073579946175,999.9677533476599,43.71635351479963,1,1
133,2022-11-24 20:24:30.620700,4.600480785049206,999.956576536673,44.15158424231291,0,0
134,2022-11-24 20:25:03.469758,5.96045807601034,999.8991350936485,42.450135159586566,0,0
135,2022-11-24 20:25:36.386688,5.148644704750826,999.9910432237521,43.8073281385849,0,0
136,2022-11-24 20:26:09.304138,4.3933645696082415,999.9561710127545,44.87113813347925,0,0
137,2022-11-24 20:26:42.151912,4.8151871156415496,999.9796230341099,45.14181749754022,0,0
138,2022-11-24 20:27:15.072627,5.041775707667481,999.9484513306819,45.06761726912295,0,0
139,2022-11-24 20:27:47.992456,5.489774660779726,999.9759633355955,44.07743431552372,0,0
140,2022-11-24 20:28:20.835614,4.759204735180488,1000.0010825965593,44.68728269127874,0,1
141,2022-11-24 20:28:53.759584,4.639129844286485,1000.0216774675218,44.449488328190945,0,0
142,2022-11-24 20:29:26.678644,5.631059826756852,1000.0102840183207,44.16156740441521,0,0
143,2022-11-24 20:29:59.525890,4.974076661047184,999.9737540805094,44.504189788509116,0,0
144,2022-11-24 20:30:32.438433,4.910906122228429,1000.0387270387697,44.551179482789316,0,0
145,2022-11-24 20:31:05.362202,4.449808232292276,999.9866213830458,45.357345852139964,0,0
146,2022-11-24 20:31:38.209294,5.083274501504517,1000.0387860067926,45.0416517306446,0,0
147,2022-11-24 20:32:11.128402,4.735227632522048,1000.0027020755437,44.76663847183913,0,0
148,2022-11-24 20:32:44.047556,4.539912141510608,1000.0301357569165,45.397949878074336,0,0
149,2022-11-24 20:33:16.896188,4.599393619014393,1000.0786489682145,45.62706469664666,0,0
150,2022-11-24 20:33:49.817200,4.625947432412586,1000.0564406289762,45.26965546711589,0,0
151,2022-11-24 20:34:22.734025,5.523812662516458,1000.0854125000287,44.86949012716879,0,0
152,2022-11-24 20:34:55.585804,5.079207261133525,1000.0859304687542,44.63845791611454,0,1
153,2022-11-24 20:35:28.502956,5.059841091545514,1000.112903587486,44.64351323367443,0,0
154,2022-11-24 20:36:01.420323,5.101340029923995,1000.1119924795217,44.17097667534827,0,1
155,2022-11-24 20:36:34.269161,4.434402265955203,1000.1040101559187,45.16380529503999,0,0
156,2022-11-24 20:37:07.188926,4.91690040561029,1000.1536192452934,44.57251458085595,0,0
157,2022-11-24 20:37:40.107764,5.0757075213395275,1000.1238947024201,44.82146367966106,0,0
158,2022-11-24 20:38:12.954950,4.8032810193122195,1000.0888936241363,44.70143490782989,0,0
159,2022-11-24 20:38:45.873127,4.648730989305496,1000.0953151038552,45.07041818750176,0,0
160,2022-11-24 20:39:18.791541,5.38252730863545,1000.1672897173111,44.45603860707936,0,0
161,2022-11-24 20:39:51.633114,5.1208951848796955,1000.1704774362302,44.33322264787018,0,0
162,2022-11-24 20:40:24.555054,5.278047351952458,1000.1094525576991,44.69082448595437,0,0
163,2022-11-24 20:40:57.471157,5.583105463295013,1000.1546126470745,44.04931469431857,0,0
164,2022-11-24 20:41:30.317070,4.745832888919472,1000.1644711312583,44.52773189633726,0,0
165,2022-11-24 20:42:03.228581,4.959429229141416,1000.1387246454333,44.946594610965725,0,0
166,2022-11-24 20:42:36.147265,4.836126325601597,1000.0942577441951,45.31419576277443,0,0
167,2022-11-24 20:43:08.988114,5.076547811222641,1000.1374248813646,45.20306573439385,0,0
168,2022-11-24 20:43:41.907873,4.641353437412281,1000.0915989661825,45.10747512909192,0,0
169,2022-11-24 20:44:14.828788,5.116392229552237,1000.1183848852321,45.41279383298999,0,0
170,2022-11-24 20:44:47.668675,4.887769189038025,1000.1915712908726,45.060121299246404,0,0
171,2022-11-24 20:45:20.587073,4.528384726550844,1000.1408974775442,45.24386145077196,0,0
172,2022-11-24 20:45:53.507286,5.006542760750481,1000.0988377520605,44.480504542966074,0,0
173,2022-11-24 20:46:26.351080,5.0689804710144655,1000.1795053998902,44.669679570596465,0,0
174,2022-11-24 20:46:59.268048,4.862301717379513,1000.1534176841164,44.42052562059231,0,0
175,2022-11-24 20:47:32.183793,4.741221907770375,1000.1341603386292,44.931389509574956,0,0
176,2022-11-24 20:48:05.028683,4.350211303725451,1000.1893001704316,45.143564472132795,0,0
177,2022-11-24 20:48:37.943928,4.929350071982453,1000.1732583274375,44.48765653809853,0,0
178,2022-11-24 20:49:10.856790,4.7398386134576675,1000.1557522706291,44.43202775656472,0,0
179,2022-11-24 20:49:43.698852,4.36773298004922,1000.2016528348031,45.069499440331214,0,0
180,2022-11-24 20:50:16.616013,5.496607849079179,1000.2341896410637,44.18901121185045,0,0
181,2022-11-24 20:50:49.539742,5.048149986337105,1000.2186731976246,45.146458392096,0,0
182,2022-11-24 20:51:26.737722,5.162311879470746,1000.1140894195742,44.768903842732314,0,0
183,2022-11-24 20:51:59.651658,4.831434992993725,1000.0793514640062,46.018522348309205,0,0
184,2022-11-24 20:52:32.497783,4.842771849159714,1000.1189912994455,45.36418903346457,0,0
185,2022-11-24 20:53:05.413080,4.150556580435367,1000.2093656589691,45.58109908576653,0,0
186,2022-11-24 20:53:38.331935,4.698909928466238,1000.2080635502964,45.76523943152426,0,0
187,2022-11-24 20:54:11.177545,4.561583684413468,1000.1634295031679,45.132875457047206,0,0
188,2022-11-24 20:54:44.088491,4.671244192813041,1000.1025414571772,45.255555648839085,0,0
189,2022-11-24 20:55:17.002465,4.940334267618478,1000.2004327526598,45.08741558440234,0,0
190,2022-11-24 20:55:49.853298,4.599203768797202,1000.189123951659,44.81788395791176,0,0
191,2022-11-24 20:56:22.768269,5.13860624731157,1000.1902006357006,44.50063775179796,0,0
192,2022-11-24 20:56:55.685483,5.75067336325733,1000.2148700396993,43.7882015533306,0,0
193,2022-11-24 20:57:28.532218,5.450769956264476,1000.146451534009,43.99982562463887,0,0
194,2022-11-24 20:58:01.451496,4.853268796181703,1000.1699187851029,43.971211245205176,0,0
195,2022-11-24 20:58:34.369021,5.280435429229247,1000.1277458401084,43.79306791244326,0,1
196,2022-11-24 20:59:07.215414,5.033286463797007,1000.170145795788,43.752882379672705,0,0
197,2022-11-24 20:59:40.129751,5.1409945834689506,1000.1802598096481,43.352660700308356,0,0
198,2022-11-24 21:00:13.044745,5.557556378776913,1000.1885426334069,43.190023149474165,0,0
199,2022-11-24 21:00:45.891143,5.223259134085329,1000.1748980324328,43.744535509512794,0,0
200,2022-11-24 21:01:18.805991,4.985521808369029,1000.1160251749559,44.39238694422324,0,0
201,2022-11-24 21:01:51.728251,4.879469441739346,1000.2315375118555,44.348513377860606,0,0
202,2022-11-24 21:02:24.567031,4.959890325713532,1000.1906618980861,44.314879379975174,0,0
203,2022-11-24 21:02:57.482402,4.9788768668603645,1000.1126986565105,44.166677589578505,0,0
204,2022-11-24 21:03:30.402085,5.057453028220375,1000.1592933239896,44.547363780897484,0,0
205,2022-11-24 21:04:03.239602,4.620333154828202,1000.1417669340841,45.27919723824344,0,0
206,2022-11-24 21:04:36.161454,5.561894885121516,1000.187713988661,43.84701957292276,0,0
207,2022-11-24 21:05:09.077969,5.328768109549197,1000.1327063869388,44.05937096776693,0,0
208,2022-11-24 21:05:41.922623,4.899568003806071,1000.175197858397,44.250667064557796,0,0
209,2022-11-24 21:06:14.832862,4.816299160290411,1000.1123521738709,44.41671200567037,0,0
210,2022-11-24 21:06:47.751801,4.598010328529521,1000.1234434849072,44.78833399549984,0,0
211,2022-11-24 21:07:20.599429,5.217076028344767,1000.1188374545007,43.709829230720295,0,0
212,2022-11-24 21:07:53.516061,4.985604134959889,1000.1283508072341,43.622017690538804,0,0
213,2022-11-24 21:08:26.431141,5.432682818678966,1000.0863635639644,42.82616332734869,0,0
214,2022-11-24 21:08:59.278474,5.629761008288461,1000.0785090967205,42.90580016904257,0,0
215,2022-11-24 21:09:32.190032,4.96927680120238,1000.1317024566642,43.33721366306463,0,0
216,2022-11-24 21:10:05.112129,5.74780298750212,1000.0813073772806,42.32140763235948,0,0
217,2022-11-24 21:10:37.960965,4.832330265779927,1000.1098275388644,43.26654335473182,0,0
218,2022-11-24 21:11:10.878546,5.177421451497799,1000.1069943530194,43.188213393157625,0,0
219,2022-11-24 21:11:43.797285,4.782803840059095,1000.0972943972993,43.11949540616126,0,0
220,2022-11-24 21:12:16.639808,4.737994221063714,1000.0805992881158,43.70410946495157,0,0
221,2022-11-24 21:12:49.561513,4.815269596429657,1000.1461498557272,43.23445067286165,0,0
222,2022-11-24 21:13:22.471036,5.230447923275623,1000.0930938071564,43.05583128992285,0,0
223,2022-11-24 21:13:55.325121,4.69159035118516,1000.069659538134,42.58038762652731,0,0
224,2022-11-24 21:14:28.239362,5.25912080596332,1000.0521635198569,42.43267387064171,0,0
225,2022-11-24 21:15:01.150243,5.52140225492152,1000.1153052738898,42.72371995536159,0,0
226,2022-11-24 21:15:34.008506,5.310679321862649,1000.1410915962886,42.93434951591441,0,0
227,2022-11-24 21:16:06.926605,5.49834721271393,1000.0898234769711,42.47867837770374,0,0
228,2022-11-24 21:16:39.843208,5.383806085856149,1000.0520719889294,42.410485277503504,0,0
229,2022-11-24 21:17:12.694650,5.251743182288741,1000.0202341751472,42.23561948170324,0,0
230,2022-11-24 21:17:45.613097,5.110373383140125,1000.0405935767471,42.46102003780393,0,0
231,2022-11-24 21:18:18.531700,5.218356149462626,1000.041411157438,41.960406238955116,0,0
232,2022-11-24 21:18:51.379632,4.883512287319302,1000.1535056973917,42.730015653249296,0,0
233,2022-11-24 21:19:24.298514,5.253230575971638,1000.1653964478528,42.71872565409908,0,0
234,2022-11-24 21:19:57.211485,4.740760809664497,1000.0224874475197,43.35342127869919,0,0
235,2022-11-24 21:20:30.062850,4.3082515095360385,1000.1431832844188,43.97505261074917,0,0
236,2022-11-24 21:21:02.978913,5.056341384650214,1000.0911341685708,43.36518291730273,0,0
237,2022-11-24 21:21:35.900686,5.069170259618442,1000.1834504932668,43.78526202896851,0,0
238,2022-11-24 21:22:08.746949,4.757739875819193,1000.1312389043419,44.31506582985247,0,0
239,2022-11-24 21:22:41.669661,4.2593752829005815,1000.1485993230665,44.63271522376552,0,0
240,2022-11-24 21:23:14.587027,5.213387229986188,1000.0813036595813,43.27902488238249,0,0
241,2022-11-24 21:23:47.436448,5.07220815518073,1000.050629708689,43.777304892149594,0,0
242,2022-11-24 21:24:20.349987,5.007736887749315,1000.0581849426692,43.048093522312165,0,0
243,2022-11-24 21:24:53.272360,5.173649698553386,1000.0407326196203,43.39593487821227,0,1
244,2022-11-24 21:25:26.113923,5.015114472853235,1000.08014558177,43.06944189621159,0,0
245,2022-11-24 21:25:59.036922,5.6246044306409,1000.0823385262328,42.65649776152926,0,0
246,2022-11-24 21:26:31.954374,5.296112804889181,1000.0765177883821,42.86275508872639,0,0
247,2022-11-24 21:27:04.800579,4.75893322075061,1000.0891518252103,43.287401632263965,0,0
248,2022-11-24 21:27:37.719033,4.893302354199396,1000.007403134967,43.764511217753615,0,0
249,2022-11-24 21:28:10.630252,4.3729952730590504,1000.0158601376385,44.2279427318216,0,0
250,2022-11-24 21:28:43.477913,4.842852974554016,1000.0304486004421,43.61776665668678,0,0
251,2022-11-24 21:29:16.393902,4.898754930809357,1000.0840901497992,44.59780229344794,0,0
252,2022-11-24 21:29:49.312431,4.764846622274577,1000.1067478927401,44.02041062688371,0,0
253,2022-11-24 21:30:22.165975,5.098219371491165,1000.1032617207564,43.8546590120055,0,0
254,2022-11-24 21:30:55.083350,4.898184710114094,1000.0209821833898,43.63967625362287,0,0
255,2022-11-24 21:31:27.994680,5.592977468182336,1000.1154365508146,43.11119233051881,0,0
256,2022-11-24 21:32:00.848222,4.807809554263315,1000.0588284761002,43.53234876315519,0,0
257,2022-11-24 21:32:33.766343,4.541756527999414,1000.0604925534512,43.98588534234017,0,0
258,2022-11-24 21:33:06.682867,4.93572329495926,999.9744576791766,43.61629868654239,0,0
259,2022-11-24 21:33:39.529943,4.799699675388267,1000.0795342826245,44.02888489811406,0,0
260,2022-11-24 21:34:12.439609,5.586333160278206,1000.131862882781,42.84757895532336,0,0
261,2022-11-24 21:34:45.362784,4.923273669599624,1000.0294390862913,43.53647427631653,0,0
262,2022-11-24 21:35:18.211038,4.781526995269833,1000.0925479060701,43.13889536317073,0,0
263,2022-11-24 21:35:51.124298,5.207960519608047,1000.0517779700344,43.377901091337925,0,0
264,2022-11-24 21:36:24.045230,5.065481483973989,999.9967180931008,43.588711808732164,0,0
265,2022-11-24 21:36:56.895403,4.984599613502188,1000.0734811859475,43.616879637181654,0,1
266,2022-11-24 21:37:29.812434,5.03789744763922,1000.0461899651292,42.98759337114525,0,0
267,2022-11-24 21:38:02.727359,4.878357502153165,999.987680659087,43.580995651409275,0,0
268,2022-11-24 21:38:35.577008,5.332078556223091,1000.0193080726298,42.41637842878661,0,0
269,2022-11-24 21:39:08.490688,4.914867049247418,1000.0178547101028,42.608011996561196,0,0
270,2022-11-24 21:39:41.410738,5.147449977056002,1000.006987361043,42.44860654445643,0,0
271,2022-11-24 21:40:14.258150,5.135084563814124,999.9509913784173,42.005618619921805,0,0
272,2022-11-24 21:40:47.176963,5.618967894082922,999.927032746569,41.45413615682484,0,0
273,2022-11-24 21:41:20.095603,5.967663070171885,999.989939000009,41.696563200637016,0,0
274,2022-11-24 21:41:52.943736,5.703897590607245,999.9715752198852,40.28534469440821,0,0
275,2022-11-24 21:42:25.860878,5.738206143344856,999.928400413435,40.79596594333283,0,0
276,2022-11-24 21:42:58.777891,6.151541803461127,999.9656732575407,39.92278269036866,0,0
277,2022-11-24 21:43:31.620568,6.12997070026123,999.9203210079792,41.08021025395039,0,0
278,2022-11-24 21:44:04.543624,5.465986227194127,999.9951336378732,41.681576747942145,0,0
279,2022-11-24 21:44:37.461739,4.865907861496964,999.9298984710746,42.44896997921615,0,0
280,2022-11-24 21:45:10.309657,4.740299711560261,999.952281153814,42.59871193660334,0,0
281,2022-11-24 21:45:43.224056,5.460453037558253,999.9985736363739,41.63365479080724,0,0
282,2022-11-24 21:46:16.144097,5.0680582755531685,999.9545269331654,42.39567919133327,0,0
283,2022-11-24 21:46:48.985698,4.715128975261924,999.9977596335136,42.6121777435637,0,0
284,2022-11-24 21:47:21.909314,5.363350455666615,999.9561618479756,42.35925170686482,0,0
285,2022-11-24 21:47:54.828341,4.939873170345166,999.9776870544639,42.65477006771261,0,0
286,2022-11-24 21:48:27.674813,5.212110396782247,999.9521912402107,43.00604078280829,0,0
287,2022-11-24 21:49:00.592081,5.3490564181514735,999.9625491225463,42.41758029413697,0,0
288,2022-11-24 21:49:33.510428,5.138985953137105,999.9974583359885,43.11440065531194,0,0
289,2022-11-24 21:50:06.353841,5.040582251122877,1000.05360745286,43.16351817974104,0,0
290,2022-11-24 21:50:39.267739,4.84673155480513,999.977422045579,42.823802026144946,0,0
291,2022-11-24 21:51:12.183476,4.798587603131693,999.9716821920152,42.78839449582625,0,0
292,2022-11-24 21:51:45.029636,5.381333279298157,999.982314647984,42.577365714987444,0,0
293,2022-11-24 21:52:17.945803,5.403194482795003,999.9422237674726,42.809175804803644,0,0
294,2022-11-24 21:52:50.860726,4.698719521419632,1000.0020303071952,43.29487304795725,0,0
295,2022-11-24 21:53:23.706255,4.631480604884779,999.9717426499384,42.91113895781422,0,0
296,2022-11-24 21:53:56.621513,4.638125758591191,999.9733901137333,42.74419932688805,0,0
297,2022-11-24 21:54:29.537514,4.891729339746949,999.9569896287701,42.77874746588127,0,0
298,2022-11-24 21:55:02.381789,5.800283539747279,999.985458363934,41.68447343122861,0,0
299,2022-11-24 21:55:35.297421,5.433981572591424,999.9501091114122,41.614005173913824,0,1
300,2022-11-24 21:56:08.212313,5.649610260465138,999.9609382799898,42.30466322097248,0,0
